fecha,co,no2,pm10
2010-03-13,,,
2010-03-14,,,
2010-03-15,,,
2010-03-16,,,
2010-03-17,,,
2010-03-18,,,
2010-03-19,,,
2010-03-20,,,
2010-03-21,,,
2010-03-22,,26.428571428571427,
2010-03-23,,34.625,
2010-03-24,,21.375,
2010-03-25,,23.17391304347826,
2010-03-26,,24.041666666666668,
2010-03-27,,21.333333333333332,
2010-03-28,,18.291666666666668,
2010-03-29,,23.75,
2010-03-30,,36.625,
2010-03-31,,21.944444444444443,
2010-04-01,,,
2010-04-02,,,
2010-04-03,,,
2010-04-04,,,
2010-04-05,,28.083333333333332,
2010-04-06,,23.36842105263158,
2010-04-07,,20.166666666666668,
2010-04-08,,24.818181818181817,
2010-04-09,,23.772727272727273,
2010-04-10,,21.125,
2010-04-11,,22.75,
2010-04-12,,38.0,
2010-04-13,,33.86363636363637,
2010-04-14,,25.083333333333332,
2010-04-15,,22.041666666666668,
2010-04-16,,34.473684210526315,
2010-04-17,,28.791666666666668,
2010-04-18,,28.25,
2010-04-19,,40.0,
2010-04-20,,47.791666666666664,
2010-04-21,,41.25,
2010-04-22,,29.708333333333332,
2010-04-23,,26.17391304347826,
2010-04-24,,26.166666666666668,
2010-04-25,,26.166666666666668,
2010-04-26,,34.416666666666664,
2010-04-27,,40.25,
2010-04-28,,39.523809523809526,
2010-04-29,,43.833333333333336,
2010-04-30,,38.791666666666664,
2010-05-01,,31.791666666666668,
2010-05-02,,30.0,
2010-05-03,,38.166666666666664,
2010-05-04,,25.0,
2010-05-05,,24.63157894736842,
2010-05-06,,24.875,
2010-05-07,,36.666666666666664,
2010-05-08,,47.875,
2010-05-09,,71.5,
2010-05-10,,47.333333333333336,
2010-05-11,,31.916666666666668,
2010-05-12,,25.473684210526315,
2010-05-13,,24.869565217391305,
2010-05-14,,13.8,
2010-05-15,,,
2010-05-16,,,
2010-05-17,,33.75,
2010-05-18,,34.791666666666664,
2010-05-19,,29.615384615384617,
2010-05-20,,,
2010-05-21,,24.75,
2010-05-22,,20.458333333333332,
2010-05-23,,18.791666666666668,
2010-05-24,,21.5,
2010-05-25,,20.75,
2010-05-26,,28.625,
2010-05-27,,23.416666666666668,
2010-05-28,,23.208333333333332,
2010-05-29,,23.458333333333332,
2010-05-30,,16.541666666666668,
2010-05-31,,29.25,
2010-06-01,,29.083333333333332,
2010-06-02,,25.68421052631579,
2010-06-03,,35.0,
2010-06-04,,28.166666666666668,
2010-06-05,,28.5,
2010-06-06,,26.541666666666668,
2010-06-07,,29.583333333333332,
2010-06-08,,36.04545454545455,
2010-06-09,,27.5,
2010-06-10,,31.666666666666668,
2010-06-11,,27.5,
2010-06-12,,19.041666666666668,
2010-06-13,,17.0,
2010-06-14,,18.833333333333332,
2010-06-15,,32.791666666666664,
2010-06-16,,31.3,
2010-06-17,,30.666666666666668,
2010-06-18,,24.3,
2010-06-19,,18.291666666666668,
2010-06-20,,20.208333333333332,
2010-06-21,,26.75,
2010-06-22,,26.285714285714285,
2010-06-23,,23.5,
2010-06-24,,27.5,
2010-06-25,,47.166666666666664,
2010-06-26,,25.708333333333332,
2010-06-27,,21.75,
2010-06-28,,34.458333333333336,
2010-06-29,,32.458333333333336,
2010-06-30,,28.583333333333332,
2010-07-01,,28.333333333333332,
2010-07-02,,28.833333333333332,
2010-07-03,,34.5,
2010-07-04,,24.0,
2010-07-05,,26.2,
2010-07-06,,24.041666666666668,
2010-07-07,,24.0,
2010-07-08,,34.142857142857146,
2010-07-09,,27.916666666666668,
2010-07-10,,26.916666666666668,
2010-07-11,,15.666666666666666,
2010-07-12,,21.6,
2010-07-13,,26.166666666666668,
2010-07-14,,26.545454545454547,
2010-07-15,,30.208333333333332,
2010-07-16,,37.333333333333336,
2010-07-17,,45.416666666666664,
2010-07-18,,23.75,
2010-07-19,,19.11111111111111,
2010-07-20,,,
2010-07-21,,,
2010-07-22,,34.90909090909091,
2010-07-23,,37.625,
2010-07-24,,25.458333333333332,
2010-07-25,,18.833333333333332,
2010-07-26,,32.833333333333336,
2010-07-27,,33.666666666666664,
2010-07-28,,25.90909090909091,
2010-07-29,,38.4,
2010-07-30,,25.166666666666668,
2010-07-31,,25.416666666666668,
2010-08-01,,20.90909090909091,
2010-08-02,,32.608695652173914,
2010-08-03,,32.208333333333336,
2010-08-04,,30.7,
2010-08-05,,32.75,
2010-08-06,,26.5,
2010-08-07,,,
2010-08-08,,,
2010-08-09,,62.38461538461539,
2010-08-10,,55.27272727272727,
2010-08-11,,32.130434782608695,
2010-08-12,,25.304347826086957,
2010-08-13,,26.0,
2010-08-14,,25.782608695652176,
2010-08-15,,26.208333333333332,
2010-08-16,,21.318181818181817,
2010-08-17,,30.818181818181817,
2010-08-18,,34.81818181818182,
2010-08-19,,33.8,
2010-08-20,,42.27777777777778,
2010-08-21,,42.458333333333336,
2010-08-22,,35.45454545454545,
2010-08-23,,35.473684210526315,
2010-08-24,,30.181818181818183,
2010-08-25,,38.375,
2010-08-26,,30.045454545454547,
2010-08-27,,32.666666666666664,
2010-08-28,,28.541666666666668,
2010-08-29,,15.863636363636363,
2010-08-30,,20.5,
2010-08-31,,22.791666666666668,
2010-09-01,,16.526315789473685,
2010-09-02,,24.666666666666668,
2010-09-03,,19.227272727272727,
2010-09-04,,14.333333333333334,
2010-09-05,,,
2010-09-06,,,
2010-09-07,,52.75,
2010-09-08,,29.863636363636363,
2010-09-09,,26.791666666666668,
2010-09-10,,26.681818181818183,
2010-09-11,,19.416666666666668,
2010-09-12,,19.782608695652176,
2010-09-13,,20.434782608695652,
2010-09-14,,20.5,
2010-09-15,,41.5,
2010-09-16,,42.166666666666664,
2010-09-17,,24.181818181818183,
2010-09-18,,17.772727272727273,
2010-09-19,,18.0,
2010-09-20,,27.3,
2010-09-21,,35.40909090909091,
2010-09-22,,38.375,
2010-09-23,,23.875,
2010-09-24,,25.227272727272727,
2010-09-25,,27.375,
2010-09-26,,18.958333333333332,
2010-09-27,,22.61111111111111,
2010-09-28,,22.318181818181817,
2010-09-29,,18.708333333333332,
2010-09-30,,20.636363636363637,
2010-10-01,,24.608695652173914,
2010-10-02,,26.25,
2010-10-03,,26.59090909090909,
2010-10-04,,28.0,
2010-10-05,,31.476190476190474,
2010-10-06,,44.666666666666664,
2010-10-07,,25.82608695652174,
2010-10-08,,29.708333333333332,
2010-10-09,,22.666666666666668,
2010-10-10,,15.636363636363637,
2010-10-11,,14.0,
2010-10-12,,19.88888888888889,
2010-10-13,,23.772727272727273,
2010-10-14,,24.65,
2010-10-15,,17.333333333333332,
2010-10-16,,18.545454545454547,
2010-10-17,,13.722222222222221,
2010-10-18,,36.27272727272727,
2010-10-19,,26.09090909090909,
2010-10-20,,26.291666666666668,
2010-10-21,,30.416666666666668,
2010-10-22,,17.454545454545453,
2010-10-23,,21.363636363636363,
2010-10-24,,23.545454545454547,
2010-10-25,30.1,25.3,
2010-10-26,26.0,,
2010-10-27,,,
2010-10-28,,22.0,
2010-10-29,,18.666666666666668,
2010-10-30,,21.75,
2010-10-31,,,
2010-11-01,,35.36363636363637,
2010-11-02,,26.181818181818183,
2010-11-03,,26.041666666666668,
2010-11-04,,30.954545454545453,
2010-11-05,,26.75,
2010-11-06,,27.333333333333332,
2010-11-07,,24.142857142857142,
2010-11-08,,21.055555555555557,
2010-11-09,,20.88888888888889,
2010-11-10,,16.583333333333332,
2010-11-11,,30.19047619047619,
2010-11-12,,20.5,
2010-11-13,,14.916666666666666,
2010-11-14,,12.0,
2010-11-15,,25.8,
2010-11-16,,20.5,
2010-11-17,,20.391304347826086,
2010-11-18,,32.958333333333336,
2010-11-19,,34.45454545454545,
2010-11-20,,25.708333333333332,
2010-11-21,,17.40909090909091,
2010-11-22,,15.083333333333334,
2010-11-23,,19.5,
2010-11-24,,27.73913043478261,
2010-11-25,,34.56521739130435,
2010-11-26,,24.666666666666668,
2010-11-27,,25.272727272727273,
2010-11-28,,12.125,
2010-11-29,,22.894736842105264,
2010-11-30,,30.083333333333332,
2010-12-01,,32.27272727272727,
2010-12-02,,39.166666666666664,
2010-12-03,,18.954545454545453,
2010-12-04,,20.625,
2010-12-05,,17.391304347826086,
2010-12-06,,20.5,
2010-12-07,,27.15,
2010-12-08,,14.583333333333334,
2010-12-09,,24.5,
2010-12-10,,31.0,
2010-12-11,,30.272727272727273,
2010-12-12,,12.208333333333334,
2010-12-13,,25.75,
2010-12-14,,28.681818181818183,
2010-12-15,,30.875,
2010-12-16,,19.05,
2010-12-17,,27.333333333333332,
2010-12-18,,17.434782608695652,
2010-12-19,,15.458333333333334,
2010-12-20,,32.11764705882353,
2010-12-21,,40.05,
2010-12-22,,33.708333333333336,
2010-12-23,,22.545454545454547,
2010-12-24,,23.375,
2010-12-25,,19.681818181818183,
2010-12-26,,17.235294117647058,
2010-12-27,,51.357142857142854,
2010-12-28,,17.68421052631579,
2010-12-29,,30.818181818181817,
2010-12-30,,23.75,
2010-12-31,,,25.75
2011-01-01,,,34.291666666666664
2011-01-02,,,18.5
2011-01-03,,,20.416666666666668
2011-01-04,,15.88888888888889,33.166666666666664
2011-01-05,,13.125,36.5
2011-01-06,,18.285714285714285,
2011-01-07,,22.90909090909091,32.857142857142854
2011-01-08,,27.958333333333332,32.916666666666664
2011-01-09,,16.333333333333332,32.375
2011-01-10,,19.238095238095237,30.083333333333332
2011-01-11,,18.125,26.583333333333332
2011-01-12,,14.318181818181818,27.625
2011-01-13,,16.625,36.0
2011-01-14,,27.105263157894736,39.708333333333336
2011-01-15,,14.625,41.0
2011-01-16,,13.875,44.833333333333336
2011-01-17,,22.833333333333332,25.375
2011-01-18,,,25.416666666666668
2011-01-19,,,40.416666666666664
2011-01-20,,,36.958333333333336
2011-01-21,,,14.541666666666666
2011-01-22,,,18.125
2011-01-23,,,30.958333333333332
2011-01-24,,,33.857142857142854
2011-01-25,,,
2011-01-26,,,
2011-01-27,,,
2011-01-28,,,
2011-01-29,,,
2011-01-30,,,
2011-01-31,,,
2011-02-01,,,
2011-02-02,,,
2011-02-03,,,
2011-02-04,,,
2011-02-05,,,
2011-02-06,,,
2011-02-07,,,
2011-02-08,,,
2011-02-09,,,
2011-02-10,,,
2011-02-11,,,
2011-02-12,,,
2011-02-13,,,
2011-02-14,,,
2011-02-15,,,13.954545454545455
2011-02-16,,,13.647058823529411
2011-02-17,,,
2011-02-18,,,
2011-02-19,,,
2011-02-20,,,
2011-02-21,,,
2011-02-22,,15.75,
2011-02-23,,11.772727272727273,
2011-02-24,,15.416666666666666,
2011-02-25,,15.736842105263158,
2011-02-26,,31.916666666666668,
2011-02-27,,27.318181818181817,
2011-02-28,,23.625,
2011-03-01,,20.454545454545453,
2011-03-02,,16.75,
2011-03-03,,12.166666666666666,
2011-03-04,,1.0,
2011-03-05,,16.291666666666668,
2011-03-06,,15.91304347826087,
2011-03-07,,20.52173913043478,
2011-03-08,,26.041666666666668,
2011-03-09,,23.833333333333332,
2011-03-10,,16.736842105263158,
2011-03-11,,18.363636363636363,
2011-03-12,,6.0,
2011-03-13,,,
2011-03-14,,23.416666666666668,
2011-03-15,,18.82608695652174,
2011-03-16,,26.833333333333332,
2011-03-17,,29.181818181818183,
2011-03-18,,22.75,
2011-03-19,,21.75,
2011-03-20,,23.59090909090909,
2011-03-21,,26.791666666666668,
2011-03-22,,29.27777777777778,
2011-03-23,,21.041666666666668,
2011-03-24,,19.272727272727273,
2011-03-25,,14.916666666666666,
2011-03-26,,18.681818181818183,
2011-03-27,,15.647058823529411,
2011-03-28,,37.88235294117647,
2011-03-29,,26.083333333333332,
2011-03-30,,21.958333333333332,
2011-03-31,,30.82608695652174,
2011-04-01,,42.65,
2011-04-02,,19.166666666666668,
2011-04-03,,21.09090909090909,
2011-04-04,,24.916666666666668,
2011-04-05,,23.954545454545453,
2011-04-06,,16.333333333333332,
2011-04-07,,,
2011-04-08,,,34.142857142857146
2011-04-09,,,32.291666666666664
2011-04-10,,,37.416666666666664
2011-04-11,,28.454545454545453,41.916666666666664
2011-04-12,,29.666666666666668,30.166666666666668
2011-04-13,,28.782608695652176,35.083333333333336
2011-04-14,,29.136363636363637,49.666666666666664
2011-04-15,,28.652173913043477,36.166666666666664
2011-04-16,,22.708333333333332,27.291666666666668
2011-04-17,,17.125,18.791666666666668
2011-04-18,,26.0,20.5
2011-04-19,,28.375,26.916666666666668
2011-04-20,,20.75,21.375
2011-04-21,,23.36842105263158,22.583333333333332
2011-04-22,,,
2011-04-23,,,
2011-04-24,,,
2011-04-25,,38.583333333333336,
2011-04-26,,33.625,35.869565217391305
2011-04-27,,27.875,34.416666666666664
2011-04-28,,31.347826086956523,32.833333333333336
2011-04-29,,27.75,35.083333333333336
2011-04-30,,23.333333333333332,27.333333333333332
2011-05-01,,12.958333333333334,20.958333333333332
2011-05-02,,30.333333333333332,29.583333333333332
2011-05-03,,35.3,48.541666666666664
2011-05-04,,23.208333333333332,27.666666666666668
2011-05-05,,24.818181818181817,39.166666666666664
2011-05-06,,35.375,86.16666666666667
2011-05-07,,28.291666666666668,84.20833333333333
2011-05-08,,17.0,57.333333333333336
2011-05-09,,18.130434782608695,26.208333333333332
2011-05-10,,27.210526315789473,31.416666666666668
2011-05-11,,53.75,55.75
2011-05-12,,38.583333333333336,69.25
2011-05-13,,26.772727272727273,43.458333333333336
2011-05-14,,24.125,30.583333333333332
2011-05-15,,25.583333333333332,28.0
2011-05-16,,23.541666666666668,19.041666666666668
2011-05-17,,23.85,22.25
2011-05-18,,22.363636363636363,28.791666666666668
2011-05-19,,24.041666666666668,19.583333333333332
2011-05-20,,30.708333333333332,24.791666666666668
2011-05-21,,28.708333333333332,38.916666666666664
2011-05-22,,28.47826086956522,29.625
2011-05-23,,35.041666666666664,26.375
2011-05-24,,33.5,29.25
2011-05-25,,19.916666666666668,23.458333333333332
2011-05-26,,27.363636363636363,23.5
2011-05-27,,25.57894736842105,38.333333333333336
2011-05-28,,21.458333333333332,23.625
2011-05-29,,16.916666666666668,21.125
2011-05-30,,21.466666666666665,23.666666666666668
2011-05-31,,35.6,
2011-06-01,,42.583333333333336,100.47368421052632
2011-06-02,,29.875,45.25
2011-06-03,,19.6,41.458333333333336
2011-06-04,,,
2011-06-05,,,
2011-06-06,,26.333333333333332,
2011-06-07,,30.68421052631579,42.421052631578945
2011-06-08,,30.083333333333332,48.375
2011-06-09,,28.52173913043478,56.458333333333336
2011-06-10,,20.80952380952381,56.291666666666664
2011-06-11,,24.541666666666668,35.5
2011-06-12,,23.916666666666668,31.541666666666668
2011-06-13,,28.772727272727273,185.41666666666666
2011-06-14,,20.82608695652174,185.45833333333334
2011-06-15,,25.916666666666668,84.16666666666667
2011-06-16,,27.875,57.125
2011-06-17,,16.9375,33.958333333333336
2011-06-18,,16.583333333333332,31.458333333333332
2011-06-19,,19.666666666666668,32.833333333333336
2011-06-20,,13.958333333333334,25.375
2011-06-21,,25.625,55.041666666666664
2011-06-22,,25.727272727272727,94.95833333333333
2011-06-23,1.2566666666666666,24.5,28.0
2011-06-24,1.1866666666666668,29.291666666666668,50.916666666666664
2011-06-25,0.7466666666666667,21.541666666666668,90.70833333333333
2011-06-26,0.6875000000000003,17.636363636363637,21.5
2011-06-27,0.9404166666666667,30.208333333333332,26.708333333333332
2011-06-28,1.040833333333333,34.08695652173913,46.5
2011-06-29,0.7004166666666666,25.333333333333332,38.041666666666664
2011-06-30,0.6416666666666667,24.833333333333332,34.541666666666664
2011-07-01,0.8587500000000001,34.1,88.375
2011-07-02,1.3958333333333333,37.208333333333336,122.95833333333333
2011-07-03,0.6137499999999999,18.208333333333332,105.79166666666667
2011-07-04,0.9579166666666666,33.25,38.791666666666664
2011-07-05,0.8900000000000001,31.318181818181817,53.5
2011-07-06,1.1454166666666667,38.5,44.958333333333336
2011-07-07,1.1320833333333333,41.291666666666664,69.08333333333333
2011-07-08,1.4033333333333335,45.57142857142857,149.54166666666666
2011-07-09,1.212083333333333,32.375,87.20833333333333
2011-07-10,1.6120833333333333,46.25,70.5
2011-07-11,1.0479166666666668,29.5,55.625
2011-07-12,1.025,29.75,37.958333333333336
2011-07-13,1.1655555555555555,31.555555555555557,77.0
2011-07-14,0.71,23.555555555555557,78.5
2011-07-15,1.215,24.5,39.375
2011-07-16,0.5249999999999999,23.08695652173913,29.625
2011-07-17,0.7679166666666667,24.73913043478261,79.125
2011-07-18,0.5618181818181819,28.357142857142858,94.83333333333333
